000000,Procurement and Contracting Requirements,,,,,,
,,,,,,260620.13,Electrical Switchboard Schedule
,,,,,,260620.16,Electrical Panelboard Schedule
,,,,,,260620.19,Electrical Motor-Control Center Schedule
,,,,,,260620.23,Electrical Circuit Schedule
,,,,,,260620.26,Wiring Device Schedule
,,,,,,260630,Schedules for Facility Electrical Power Generating and Storing Equipment
,,,,,,260640,Schedules for Electrical Protection Systems
,,,,,,260650,Schedules for Lighting
,,,,,,260650.13,Lighting Panelboard Schedule
,,,,,,260650.16,Lighting Fixture Schedule
,,,,260800,Commissioning of Electrical Systems,,
,,,,260900,Instrumentation and Control for Electrical Systems,,
,,,,,,260913,Electrical Power Monitoring
,,,,,,260915,Peak Load Controllers
,,,,,,260916,Electrical Controls and Relays
,,,,,,260917,Programmable Controllers
,,,,,,260919,Enclosed Contactors
,,,,,,260923,Lighting Control Devices
,,,,,,260926,Lighting Control Panelboards
,,,,,,260933,Central Dimming Controls
,,,,,,260933.13,Multichannel Remote-Controlled Dimmers
,,,,,,260933.16,Remote-Controlled Dimming Stations
,,,,,,260936,Modular Dimming Controls
,,,,,,260936.13,Manual Modular Dimming Controls
,,,,,,260936.16,Integrated Multipreset Modular Dimming Controls
,,,,,,260936.19,Standalone Multipreset Modular Dimming
,,,,,,260943,Network Lighting Controls
,,,,,,260943.13,Digital-Network Lighting Controls
,,,,,,260943.16,Addressable Luminaire Lighting Controls
,,,,,,260943.19,Wireless Network Lighting Controls
,,,,,,260943.23,Relay-Based Lighting Controls
,,,,,,260961,Theatrical Lighting Controls
,,261000,Medium-Voltage Electrical Distribution,,,,
,,,,261100,Substations,,
,,,,,,261113,Primary Unit Substations
,,,,,,261116,Secondary Unit Substations
,,,,,,261116.11,Secondary Unit Substations with Switchgear Secondary
,,,,,,261116.12,Secondary Unit Substations with Switchboard Secondary
,,,,,,261116.13,Secondary Unit Substations with Motor Control Center Secondary
,,,,261200,Medium-Voltage Transformers,,
,,,,,,261213,"Liquid-Filled, Medium-Voltage Transformers"
,,,,,,261216,"Dry-Type, Medium-Voltage Transformers"
,,,,,,261219,"Pad-Mounted, Liquid-Filled, Medium-Voltage Transformers"
,,,,261300,Medium-Voltage Switchgear,,
,,,,,,261313,Medium-Voltage Circuit Breaker Switchgear
,,,,,,261316,Medium-Voltage Fusible Interrupter Switchgear
,,,,,,261319,Medium-Voltage Vacuum Interrupter Switchgear
,,,,,,261323,Medium-Voltage Metal-Enclosed Switchgear
,,,,,,261326,Medium-Voltage Metal-Clad Switchgear
,,,,,,261329,Medium-Voltage Compartmentalized Switchgear
,,,,261500,Medium-Voltage Enclosed Bus Assemblies,,
,,,,,,261513,Medium-Voltage Busways
,,,,,,261516,Medium-Voltage Cablebus
,,,,261600,Medium-Voltage Metering,,
,,,,261800,Medium-Voltage Circuit Protection Devices,,
,,,,,,261813,Medium-Voltage Cutouts
,,,,,,261816,Medium-Voltage Fuses
,,,,,,261819,Medium-Voltage Lightning Arresters
,,,,,,261823,Medium-Voltage Surge Arresters
,,,,,,261826,Medium-Voltage Reclosers
,,,,,,261829,Medium-Voltage Enclosed Bus
,,,,,,261833,Medium-Voltage Enclosed Fuse Cutouts
,,,,,,261836,Medium-Voltage Enclosed Fuses
,,,,,,261839,Medium-Voltage Motor Controllers
,,262000,Low-Voltage Electrical Distribution,,,,
,,,,262100,Low-Voltage Electrical Service Entrance,,
,,,,,,262113,Low-Voltage Overhead Electrical Service Entrance
,,,,,,262116,Low-Voltage Underground Electrical Service Entrance
,,,,262200,Low-Voltage Transformers,,
,,,,,,262213,Low-Voltage Distribution Transformers
,,,,,,262216,Low-Voltage Buck-Boost Transformers
,,,,,,262217,Low-Voltage Transformers for Nonlinear Loads
,,,,,,262218,Low-Voltage Transformers for Load Centers
,,,,,,262219,Control and Signal Transformers
,,,,262300,Low-Voltage Switchgear,,
,,,,,,262313,Paralleling Low-Voltage Switchgear
,,,,262400,Switchboards and Panelboards,,
,,,,,,262413,Switchboards
,,,,,,262416,Panelboards
,,,,,,262416.16,Electronically Operated Circuit-Breaker Panelboards
,,,,,,262419,Motor-Control Centers
,,,,262500,Low-Voltage Enclosed Bus Assemblies,,
,,,,,,262513,Low-Voltage Busways
,,,,,,262516,Low-Voltage Cablebus Systems
,,,,262700,Low-Voltage Distribution Equipment,,
,,,,,,262713,Electricity Metering
,,,,,,262716,Electrical Cabinets and Enclosures
,,,,,,262719,Multi-Outlet Assemblies
,,,,,,262723,Indoor Service Poles
,,,,,,262726,Wiring Devices
,,,,,,262733,Power Distribution Units
,,,,,,262773,Door Chimes
,,,,262800,Low-Voltage Circuit Protective Devices,,
,,,,,,262813,Fuses
,,,,,,262816,Enclosed Switches and Circuit Breakers
,,,,,,262816.13,Enclosed Circuit Breakers
,,,,,,262816.16,Enclosed Switches
,,,,262900,Low-Voltage Controllers,,
,,,,,,262913,Enclosed Controllers
,,,,,,262913.13,Across-the-Line Motor Controllers
,,,,,,262913.16,Reduced-Voltage Motor Controllers
,,,,,,262923,Variable-Frequency Motor Controllers
,,,,,,262933,Controllers for Fire Pump Drivers
,,,,,,262933.13,Full-Service Controllers for Fire Pump Electric-Motor Drivers
,,,,,,262933.16,Limited-Service Controllers for Fire Pump Electric-Motor Drivers
,,,,,,262933.19,Controllers for Fire Pump Diesel Engine Drivers
,,263000,Facility Electrical Power Generating and Storing Equipment,,,,
,,,,263100,Photovoltaic Collectors,,
,,,,263200,Packaged Generator Assemblies,,
,,,,,,263213,Engine Generators
,,,,,,263213.13,Diesel-Engine-Driven Generator Sets
,,,,,,263213.16,Gas-Engine-Driven Generator Sets
,,,,,,263213.26,Gas-Turbine Engine-Driven Generators
,,,,,,263216,Steam-Turbine Generators
,,,,,,263219,Hydro-Turbine Generators
,,,,,,263223,Wind Energy Equipment
,,,,,,263223.13,Horizontal-Axis Wind Turbines
,,,,,,263223.16,Vertical-Axis Wind Turbines
,,,,,,263226,Frequency Changers
,,,,,,263229,Rotary Converters
,,,,,,263233,Rotary Uninterruptible Power Units
,,,,,,263236,Resistive Load Banks
,,,,263300,Battery Equipment,,
,,,,,,263313,Batteries
,,,,,,263316,Battery Racks
,,,,,,263319,Battery Units
,,,,,,263323,Central Battery Equipment
,,,,,,263323.13,Central Battery Equipment for Emergency Lighting
,,,,,,263333,Static Power Converters
,,,,,,263343,Battery Chargers
,,,,,,263346,Battery Monitoring
,,,,,,263353,Static Uninterruptible Power Supply
,,,,263500,Power Filters and Conditioners,,
,,,,,,263513,Capacitors
,,,,,,263516,Chokes and Inductors
,,,,,,263523,Electromagnetic-Interference Filters
,,,,,,263526,Harmonic Filters
,,,,,,263533,Power Factor Correction Equipment
,,,,,,263533.13,Medium-Voltage Power Factor Correction Equipment
,,,,,,263533.16,Low-Voltage Power Factor Correction Equipment
,,,,,,263536,Slip Controllers
,,,,,,263543,Static-Frequency Converters
,,,,,,263546,Radio-Frequency-Interference Filters
,,,,,,263553,Voltage Regulators
,,,,263600,Transfer Switches,,
,,,,,,263613,Manual Transfer Switches
,,,,,,263623,Automatic Transfer Switches
,,264000,Electrical Protection,,,,
,,,,264100,Facility Lightning Protection,,
,,,,,,264113,Lightning Protection for Structures
,,,,,,264113.13,Lightning Protection for Buildings
,,,,,,264116,Lightning Prevention and Dissipation
,,,,,,264119,Early Streamer Emission Lightning Protection
,,,,,,264123,Lightning Protection Surge Arresters and Suppressors
,,,,264300,Surge Protective Devices,,
,,,,,,264313,Surge Protective Devices for Low-Voltage Electrical Power Circuits
,,265000,Lighting,,,,
,,,,265100,Interior Lighting,,
,,,,,,265113,Incandescent Interior Lighting
,,,,,,265116,Fluorescent Interior Lighting
,,,,,,265119,LED Interior Lighting
,,,,,,265123,HID Interior Lighting
,,,,265200,Safety Lighting,,
,,,,,,265213,Emergency and Exit Lighting
,,,,,,265213.13,Emergency Lighting
,,,,,,265213.16,Exit Signs
,,,,265400,Classified Location Lighting,,
,,,,,,265413,Incandescent Classified Location Lighting
,,,,,,265416,Fluorescent Classified Location Lighting
,,,,,,265419,LED Classified Location Lighting
,,,,265500,Special Purpose Lighting,,
,,,,,,265523,Outline Lighting
,,,,,,265529,Underwater Lighting
,,,,,,265533,Hazard Warning Lighting
,,,,,,265536,Obstruction Lighting
,,,,,,265539,Helipad Lighting
,,,,,,265553,Security Lighting
,,,,,,265559,Display Lighting
,,,,,,265561,Theatrical Lighting
,,,,,,265563,Detention Lighting
,,,,,,265568,Athletic Field Lighting
,,,,,,265570,Healthcare Lighting
,,,,,,265583,Broadcast Lighting
,,,,265600,Exterior Lighting,,
,,,,,,265613,Lighting Poles and Standards
,,,,,,265617,Fluorescent Exterior Lighting
,,,,,,265618,Incandescent Exterior Lighting
,,,,,,265619,LED Exterior Lighting
,,,,,,265621,HID Exterior Lighting
270000,Communications,,,,,,
,,,,270100,Operation and Maintenance of Communications,,
,,,,,Systems,,
,,,,,,270110,Operation and Maintenance of Structured Cabling and Enclosures
,,,,,,270120,Operation and Maintenance of Data Communications
,,,,,,270130,Operation and Maintenance of Voice Communications
,,,,,,270140,Operation and Maintenance of Audio-Video Communications
,,,,,,270150,Operation and Maintenance of Distributed Communications and Monitoring
,,,,270500,Common Work Results for Communications,,
,,,,,,270505,Selective Demolition for Communications
,,,,,,270511,Cameras for Audio-Visual Systems
,,,,,,270513,Communications Services
,,,,,,270513.13,Dialtone Services
,,,,,,270513.23,T1 Services
,,,,,,270513.33,DSL Services
,,,,,,270513.43,Cable Services
,,,,,,270513.53,Satellite Services
,,,,,,270526,Grounding and Bonding for Communications Systems
,,,,,,270528,Pathways for Communications Systems
,,,,,,270529,Hangers and Supports for Communications Systems
,,,,,,270533,Conduits and Backboxes for Communications Systems
,,,,,,270536,Cable Trays for Communications Systems
,,,,,,270539,Surface Raceways for Communications Systems
,,,,,,270543,Underground Ducts and Raceways for Communications Systems
,,,,,,270544,Sleeves and Sleeve Seals for Communications Pathways and Cabling
,,,,,,270546,Utility Poles for Communications Systems
,,,,,,270548,Vibration and Seismic Controls for Communications Systems
,,,,,,270548.16,Seismic Controls for Communications Systems
,,,,,,270553,Identification for Communications Systems
,,,,270600,Schedules for Communications,,
,,,,,,270610,Schedules for Structured Cabling and Enclosures
,,,,,,270620,Schedules for Data Communications
,,,,,,270630,Schedules for Voice Communications
,,,,,,270640,Schedules for Audio-Video Communications
,,,,,,270650,Schedules for Distributed Communications and Monitoring
,,,,270800,Commissioning of Communications,,
,,271000,Structured Cabling,,,,
,,,,271100,Communications Equipment Room Fittings,,
,,,,,,271113,Communications Entrance Protection
,,,,,,271116,"Communications Cabinets, Racks, Frames, and Enclosures"
,,,,,,271119,Communications Termination Blocks and Patch Panels
,,,,,,271123,Communications Cable Management and Ladder Rack
,,,,,,271126,Communications Rack Mounted Power Protection and Power Strips
,,,,271300,Communications Backbone Cabling,,
,,,,,,271313,Communications Copper Backbone Cabling
,,,,,,271313.13,Communications Copper Cable Splicing and Terminations
,,,,,,271323,Communications Optical Fiber Backbone Cabling
,,,,,,271323.13,Communications Optical Fiber Splicing and Terminations
,,,,,,271333,Communications Coaxial Backbone Cabling
,,,,,,271333.13,Communications Coaxial Splicing and Terminations
,,,,,,271343,Communications Services Cabling
,,,,,,271343.13,Dialtone Services Cabling
,,,,,,271343.23,T1 Services Cabling
,,,,,,271343.33,DSL Services Cabling
,,,,,,271343.43,Cable Services Cabling
,,,,,,271343.53,Satellite Services Cabling
,,,,271500,Communications Horizontal Cabling,,
,,,,,,271501,Communications Horizontal Cabling Applications
,,,,,,271501.11,Conductors and Cables for Electronic Safety and Security
,,,,,,271501.13,Video Surveillance Communications Conductors and Cables
,,,,,,271501.15,Access Control Communications Conductors and Cables
,,,,,,271501.16,Voice Communications Horizontal Cabling
,,,,,,271501.17,Intrusion Detection Communications Conductors and Cables
,,,,,,271501.19,Fire Alarm Communications Conductors and Cables
,,,,,,271501.23,Audio-Video Communications Horizontal Cabling
,,,,,,271501.39,Patient Monitoring and Telemetry Communications Horizontal Cabling
,,,,,,271501.43,Nurse Call and Intercom Communications Horizontal Cabling
,,,,,,271501.46,Paging Communications Horizontal Cabling
,,,,,,271501.49,Intermediate Frequency/Radio Frequency Communications Horizontal Cabling
,,,,,,271501.53,Antennas Communications Horizontal Cabling
,,,,,,271513,Communications Copper Horizontal Cabling
,,,,,,271523,Communications Optical Fiber Horizontal Cabling
,,,,,,271533,Communications Coaxial Horizontal Cabling
,,,,,,271543,Communications Faceplates and Connectors
,,,,271600,"Communications Connecting Cords, Devices, and Adapters",,
,,,,,,271613,Communications Custom Cable Assemblies
,,,,,,271616,"Communications Media Converters, Adapters, and Transceivers"
,,,,,,271619,"Communications Patch Cords, Station Cords, and Cross Connect Wire"
,,272000,Data Communications,,,,
,,,,272100,Data Communications Network Equipment,,
,,,,,,272113,Data Communications Firewalls
,,,,,,272116,"Data Communications Routers, CSU/DSU, Multiplexers, Codecs, and"
,,,,,,,Modems
,,,,,,272126,Data Communications Network Management
,,,,,,272129,Data Communications Switches and Hubs
,,,,,,272133,Data Communications Wireless Access Points
,,,,272200,Data Communications Hardware,,
,,,,,,272213,Data Communications Mainframes
,,,,,,272216,Data Communications Storage and Backup
,,,,,,272219,Data Communications Servers
,,,,,,272223,Data Communications Desktops
,,,,,,272226,Data Communications Laptops
,,,,,,272229,Data Communications Handhelds
,,,,272400,Data Communications Peripheral Data Equipment,,
,,,,,,272413,Printers
,,,,,,272416,Scanners
,,,,,,272419,External Drives
,,,,,,272423,Audio-Video Devices
,,,,,,272426,Virtual Reality Equipment
,,,,,,272429,Disaster Recovery Equipment
,,,,272500,Data Communications Software,,
,,,,,,272513,Virus Protection Software
,,,,,,272516,Application Suites
,,,,,,272519,Email Software
,,,,,,272523,Graphics/Multimedia Software
,,,,,,272526,Customer Relationship Management Software
,,,,,,272529,Operating System Software
,,,,,,272533,Database Software
,,,,,,272537,Virtual Private Network Software
,,,,,,272539,Internet Conferencing Software
,,,,272600,Data Communications Programming and Integration Services,,
,,,,,,272613,Web Development
,,,,,,272616,Database Development
,,,,,,272619,Application Development
,,,,,,272623,Network Integration Requirements
,,,,,,272626,Data Communications Integration Requirements
,,273000,Voice Communications,,,,
,,,,273100,Voice Communications Switching and Routing Equipment,,
,,,,,,273113,PBX/ Key Systems
,,,,,,273123,Internet Protocol Voice Switches
,,,,273200,Voice Communications Terminal Equipment,,
,,,,,,273213,Telephone Sets
,,,,,,273216,Wireless Transceivers
,,,,,,273223,Elevator Telephones
,,,,,,273226,Ring-Down Emergency Telephones
,,,,,,273229,Facsimiles and Modems
,,,,,,273236,TTY Equipment
,,,,,,273243,Radio Communications Equipment
,,,,273300,Voice Communications Messaging,,
,,,,,,273316,Voice Mail and Auto Attendant
,,,,,,273323,Interactive Voice Response
,,,,,,273326,Facsimile Servers
,,,,273400,Call Accounting,,
,,,,,,273413,Toll Fraud Equipment and Software
,,,,,,273416,Telemanagement Software
,,,,273500,Call Management,,
,,,,,,273513,Digital Voice Announcers
,,,,,,273516,Automatic Call Distributors
,,,,,,273519,Call Status and Management Displays
,,,,,,273523,Dedicated 911 Systems
,,274000,Audio-Video Communications,,,,
,,,,274100,Audio-Video Systems,,
,,,,,,274113,Architecturally Integrated Audio-Video Equipment
,,,,,,274116,Integrated Audio-Video Systems and Equipment
,,,,,,274116.25,Integrated Audio-Video Systems and Equipment for Restaurants and Bars
,,,,,,274116.28,Integrated Audio-Video Systems and Equipment for Conference Rooms
,,,,,,274116.29,Integrated Audio-Video Systems and Equipment for Board Rooms
,,,,,,274116.51,Integrated Audio-Video Systems and Equipment for Classrooms
,,,,,,274116.52,Integrated Audio-Video Systems and Equipment for Religious Facilities
,,,,,,274116.61,Integrated Audio-Video Systems and Equipment for Theaters
,,,,,,274116.62,Integrated Audio-Video Systems and Equipment for Auditoriums
,,,,,,274116.63,Integrated Audio-Video Systems and Equipment for Stadiums and Arenas
,,,,,,274119,Portable Audio-Video Equipment
,,,,,,274123,Audio-Video Accessories
,,,,,,274133,Master Antenna Television Systems
,,,,,,274143,Audio-Video Conferencing
,,,,274200,Electronic Digital Systems,,
,,,,,,274213,Point of Sale Systems
,,,,,,274216,Transportation Information Display Systems
,,,,,,274219,Public Information Systems
,,275000,Distributed Communications and Monitoring Systems,,,,
,,,,275100,Distributed Audio-Video Communications Systems,,
,,,,,,275113,Paging Systems
,,,,,,275113.13,Overhead Paging Systems
,,,,,,275116,Public Address Systems
,,,,,,275119,Sound Masking Systems
,,,,,,275123,Intercommunications and Program Systems
,,,,,,275123.2,Commercial Intercommunications and Program Systems
,,,,,,275123.3,Residential Intercommunications and Program Systems
,,,,,,275123.5,Educational Intercommunications and Program Systems
,,,,,,275123.63,Detention Intercommunications and Program Systems
,,,,,,275123.7,Healthcare Intercommunications and Program Systems
,,,,,,275126,Assistive Listening Systems
,,,,,,275129,Emergency Communications Systems
,,,,275200,Healthcare Communications and Monitoring Systems,,
,,,,,,275213,Patient Monitoring and Telemetry Systems
,,,,,,275216,Telemedicine Systems
,,,,,,275219,Healthcare Imaging Systems
,,,,,,275223,Nurse Call/Code Blue Systems
,,,,275300,Distributed Systems,,
,,,,,,275313,Clock Systems
,,,,,,275313.13,Wireless Clock Systems
,,,,,,275316,Infrared and Radio Frequency Tracking Systems
,,,,,,275319,"Internal Cellular, Paging, and Antenna Systems"
280000,Electronic Safety and Security,,,,,,
,,,,280100,Operation and Maintenance of Electronic Safety and Security,,
,,,,,,280110,Operation and Maintenance of Access Control
,,,,,,280110.51,Maintenance and Administration of Access Control
,,,,,,280110.71,Revisions and Upgrades of Access Control
,,,,,,280120,Operation and Maintenance of Video Surveillance
,,,,,,280120.51,Maintenance and Administration of Video Surveillance
,,,,,,280120.71,Revisions and Upgrades of Video Surveillance
,,,,,,280130,"Operation and Maintenance of Security Detection, Alarm, and Monitoring"
,,,,,,280130.51,"Maintenance and Administration of Security Detection, Alarm, and Monitoring"
,,,,,,280130.71,"Revisions and Upgrades of Security Detection, Alarm, and Monitoring"
,,,,,,280150,Operation and Maintenance of Specialized Systems
,,,,,,280150.51,Maintenance and Administration of Specialized Systems
,,,,,,280150.71,Revisions and Upgrades of Specialized Systems
,,,,,,280160,Operation and Maintenance of Mass Notification
,,,,,,280160.51,Maintenance and Administration of Mass Notification
,,,,,,280160.71,Revisions and Upgrades of Mass Notification
,,,,,,280170,Operation and Maintenance of Life Safety
,,,,,,280170.51,Maintenance and Administration of Life Safety
,,,,,,280170.71,Revisions and Upgrades of Life Safety
,,,,,,280180,Operation and Maintenance of Fire Detection and Alarm
,,,,,,280180.51,Maintenance and Administration of Fire Detection and Alarm
,,,,,,280180.71,Revisions and Upgrades of Fire Detection and Alarm
,,,,280500,Common Work Results for Electronic Safety and Security,,
,,,,,,280507,Power Sources for Electronic Safety and Security
,,,,,,280507.11,Power Sources for Access Control
,,,,,,280507.13,Power Sources for Video Surveillance
,,,,,,280507.15,Power Sources for Intrusion Detection
,,,,,,280507.17,Power Sources for Fire Detection and Alarm
,,,,,,280507.19,Solar Power Sources for Electronic Safety and Security
,,,,,,280507.21,Poe Power Sources for Electronic Safety and Security
,,,,,,280507.23,Uninterruptible Power Supply
,,,,,,280507.25,Power Source Monitoring
,,,,,,280507.27,Power Source Monitoring Appliances
,,,,,,280507.29,Power Source Monitoring Software
,,,,,,280509,Surge Protection for Electronic Safety and Security
,,,,,,280509.11,Surge Protection for Access Control
,,,,,,280509.13,Surge Protection for Video Surveillance
,,,,,,280509.15,Surge Protection for Intrusion Detection
,,,,,,280509.17,Surge Protection for Fire Detection and Alarm
,,,,,,280511,Cyber Security Requirements for Electronic Safety and Security
,,,,,,280513,"Servers, Workstations and Storage for Electronic Safety and Security"
,,,,,,280513.11,"General Requirements for Servers, Workstations and Storage"
,,,,,,280515,Servers for Electronic Safety and Security
,,,,,,280517,Workstations for Electronic Safety and Security
,,,,,,280519,Storage Appliances for Electronic Safety and Security
,,,,,,280519.11,Digital Video Recorders
,,,,,,280519.13,Hybrid Digital Video Recorders
,,,,,,280519.15,Network Video Recorders
,,,,,,280521,Network Attached Storage for Electronic Safety and Security
,,,,,,280523,Storage Area Network for Electronic Safety and Security
,,,,,,280525,Cloud Based Storage for Electronic Safety and Security
,,,,,,280527,Archival Systems for Electronic Safety and Security
,,,,,,280527.11,Digital Tape Storage
,,,,,,280527.13,Storage Media
,,,,,,280529,Storage Management Software for Electronic Safety and Security
,,,,,,280531,Communications Equipment for Electronic Safety and Security
,,,,,,280533,Safety and Security Network Communications Equipment
,,,,,,280533.11,Security Data Communications Firewalls
,,,,,,280533.13,Security Data Communications Routers
,,,,,,280533.15,Security Data Communications Power-Over-Ethernet Switches
,,,,,,280533.17,Security Data Communications Non-Power-Over-Ethernet Switches
,,,,,,280533.19,Security Data Communications Media Converters
,,,,,,280535,Security Data Communications Wireless Transmission Equipment
,,,,,,280535.11,Microwave Transmission Equipment
,,,,,,280537,Security Voice Communications -Distributed Antenna System
,,,,,,280537.11,Bi-Directional Amplifiers
,,,,,,280537.13,Repeaters
,,,,,,280537.15,Remote Repeaters
,,,,,,280539,Antennas
,,,,,,280539.11,Donor Antennas
,,,,,,280539.13,Multi-Band Antennas
,,,,,,280539.15,Band Specific Antennas
,,,,,,280539.17,Radiating Coaxial Cable
,,,,,,280539.19,Other Antennas
,,,,,,280541,Signal Controllers
,,,,,,280541.11,Splitters
,,,,,,280541.13,Directional Couplers
,,,,,,280543,Security Voice Communications Private Mobile Radio System
,,,,,,280543.11,Base Station
,,,,,,280543.13,Handheld Radio
,,,,,,280545,Systems Integration and Interconnection Requirements
,,,,,,280545.11,Mechanical
,,,,,,280545.13,Electrical
,,,,,,280545.15,Information
,,,,,,280548,Vibration and Seismic Controls for Electronic Safety and Security
,,,,,,280553,Identification for Electronic Safety and Security
,,,,280600,Schedules for Electronic Safety and Security,,
,,,,,,280610,Schedules for Access Control
,,,,,,280620,Schedules for Video Surveillance
,,,,,,280630,"Schedules for Security Detection, Alarm, and Monitoring"
,,,,,,280640,Schedules for Detention Monitoring and Control
,,,,,,280650,Schedules for Information Management and Display
,,,,,,280660,Schedules for Mass Notification
,,,,,,280670,Schedules for Life Safety
,,,,,,280680,Schedules for Fire Detection and Alarm
,,,,280800,Commissioning of Electronic Safety and Security,,
,,,,,,280811,Testing for Baseline Performance Criteria
,,281000,Access Control,,,,
,,,,281100,Access Control Global Applications,,
,,,,,,281201,General Requirements for Access Control Systems
,,,,281300,Access Control Software and Database Management,,
,,,,,,281311,Access Control Software
,,,,,,281311.11,Access Control Operating Systems
,,,,,,281311.13,Access Control Application Services
,,,,,,281311.15,Access Control Mobile Applications
,,,,,,281313,Access Control Software Interfaces
,,,,281400,Access Control System Hardware,,
,,,,,,281411,Access Control Network Controllers
,,,,,,281413,Access Control Door Controllers
,,,,,,281415,Access Control Inputs and Outputs
,,,,,,281417,Access Control Printers and Encoders
,,,,,,281419,Access Control Enclosures
,,,,281500,Access Control Hardware Devices,,
,,,,,,281511,Integrated Credential Readers and Field Entry Management
,,,,,,281511.11,Standard Card Readers
,,,,,,281511.13,Keypads
,,,,,,281511.15,Biometric Identity Devices
,,,,,,281511.17,Combination Reader Devices
,,,,,,281513,Access Control Credentials
,,,,,,281513.11,Access Control Cards
,,,,,,281513.13,Wireless Key Fobs
,,,,,,281515,Electrified Locking Devices & Accessories
,,,,,,281515.11,Direct Interface Integrated Locking Devices
,,,,,,281515.13,Wireless Integrated Locking Devices
,,,,,,281515.15,Intelligent Ethernet Integrated Locking Devices
,,,,,,281515.17,Status Monitoring and Egress Devices
,,,,,,281517,Egress Management Devices
,,,,,,281517.11,Magnetic Lock Delayed Egress Devices
,,,,,,281517.13,Panic Hardware Delayed Egress Devices
,,,,,,281519,Access Control Remote Devices
,,,,,,281519.11,Smart Phone Interface Requirements
,,,,,,281519.13,Wireless Access Control Devices
,,,,,,281521,Telephone Entry Systems
,,,,,,281523,Intercom Entry Systems
,,,,,,281523.11,Audio Intercom (Analog)
,,,,,,281523.13,Audio Video Intercom (Analog)
,,,,,,281523.15,Audio Intercom (IP)
,,,,,,281523.17,Audio Video Intercom (IP)
,,,,,,281525,Electronic Key Management Systems
,,,,,,281527,Access Control Electronic Turnstiles & Mobility Systems
,,,,281600,Access Control Interfaces,,
,,,,,,281611,Access Control Interfaces to Access Control Hardware
,,,,,,281613,Access Control Interfaces to Intrusion Detection
,,,,,,281615,Access Control Interfaces to Video Surveillance
,,,,,,281617,Access Control Interfaces to Fire Alarm
,,,,,,281619,Access Control Interfaces to Enterprise Software
,,,,,,281621,Access Control Interfaces to Mechanical Systems
,,,,,,281623,Access Control Interfaces to Electrical Systems
,,,,,,281625,Access Control Interfaces to Electronic Key Management System
,,,,,,281627,Access Control Interfaces to Elevator Controls
,,,,,,281629,Access Control Interfaces to Parking Equipment
,,,,,,281631,Access Control Interfaces to Perimeter Security Systems
,,,,281700,Access Control Identification Management Systems,,
,,,,,,281711,Visitor Management Systems
,,,,,,281713,Self Check In and Kiosk Visitor Systems
,,,,,,281715,Contractor & Vendor Management Systems
,,,,,,281717,Mobile Access Identification Management Systems
,,,,281800,Security Access Detection Equipment,,
,,,,,,281811,Security Access Metal Detectors
,,,,,,281813,Security Access X-Ray Equipment
,,,,,,281815,Security Access Explosive Detection Equipment
,,,,,,281817,Security Access Sniffing Equipment
,,,,281900,Access Control Vehicle Identification Systems,,
,,,,,,281911,Loading Dock Access Management Systems
,,,,,,281913,Parking Garage Access Management Systems
,,,,,,281915,Perimeter Vehicle Access Management Systems
,,282000,Video Surveillance,,,,
,,,,282100,Surveillance Cameras,,
,,,,,,282111,Analog Camera
,,,,,,282113,IP Cameras
,,,,,,282113.11,Panoramic IP Cameras
,,,,,,282115,Specialty Cameras
,,,,,,282117,Camera Housings
,,,,,,282119,Camera Mounts
,,,,,,282121,Illuminators
,,,,282300,Video Management System,,
,,,,,,282311,Video Management System Analytics
,,,,,,282313,Video Management System Interfaces
,,,,282500,Video Surveillance Positioning Equipment,,
,,,,282700,Video Surveillance Sensors,,
,,283000,"Security Detection, Alarm, and Monitoring",,,,
,,,,283100,Intrusion Detection,,
,,,,,,283111,Building Intrusion Detection
,,,,,,283111.11,"Building Intrusion Detection Control, Gui, and Logic Systems"
,,,,,,283111.13,Building Intrusion Detection Remote Devices and Sensors
,,,,,,283121,Area and Perimeter Intrusion Detection
,,,,,,283121.11,Fiber Optic Area and Perimeter Security Systems
,,,,,,283121.13,Microwave Area and Perimeter Security Systems
,,,,,,283121.15,Integrated Video Area and Perimeter Security Systems
,,,,,,283121.17,Fixed Optical Beam Area and Perimeter Security Systems
,,,,,,283121.19,Lidar Area and Perimeter Security Systems
,,,,,,283121.21,Coaxial Area and Perimeter Security Systems
,,,,,,283121.23,Area and Perimeter Intrusion Detection Devices and Sensors
,,,,,,283131,Intrusion Detection Interfaces
,,,,,,283131.11,Intrusion Detection Interfaces to Security Monitoring and Control
,,,,,,283131.13,Intrusion Detection Interfaces to Access Control System
,,,,,,283131.15,Intrusion Detection Interfaces to Video Surveillance
,,,,,,283131.17,Intrusion Detection Interfaces to Information Management and Presentation
,,,,,,283131.19,Intrusion Detection Interfaces to Mass Notification
,,,,,,283131.21,Intrusion Detection Interfaces to Life Safety
,,,,,,283131.23,Intrusion Detection Interfaces to Fire Alarm
,,,,,,283131.25,Intrusion Detection Interfaces to Temperature Controls
,,,,283300,Security Monitoring and Control,,
,,,,,,283311,Electronic Structural Monitoring Systems
,,,,,,283313,Security Operations and Monitoring Center
,,,,,,283315,Security Monitoring and Control Software
,,,,,,283317,Security Monitoring and Control Services
,,,,283500,Tracking Systems,,
,,,,,,283511,Asset Tracking Systems
,,,,,,283511.11,Rf Asset Tracking Systems
,,,,,,283511.13,GPS Asset Tracking Systems
,,,,,,283511.15,Cellular Asset Tracking Systems
